name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Pembroke CCS Biomass,CCS Biomass,CCS Biomass,175.92,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,175.92
Staythorpe C CCS Biomass,CCS Biomass,CCS Biomass,141.76,Ratcliffe,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,141.76
Seabank CCS Biomass,CCS Biomass,CCS Biomass,98.72,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,98.72
Peterhead CCS Biomass,CCS Biomass,CCS Biomass,94.4,Peterhead,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,94.4
Keadby CCS Biomass,CCS Biomass,CCS Biomass,58.8,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,58.8
Medway CCS Biomass,CCS Biomass,CCS Biomass,60.4,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,60.4
Saltend* CCS Biomass,CCS Biomass,CCS Biomass,96.0,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,96.0
Cottam Development Centre CCS Biomass,CCS Biomass,CCS Biomass,35.6,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,35.6
Enfield CCS Biomass,CCS Biomass,CCS Biomass,32.64,London,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,32.64
Grain CHP* CCS Biomass,CCS Biomass,CCS Biomass,121.36,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,121.36
VPI Immingham* CCS Biomass,CCS Biomass,CCS Biomass,100.16,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,100.16
Connahs Quay CCS Biomass,CCS Biomass,CCS Biomass,110.4,Deeside,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,110.4
Sutton Bridge,Natural Gas,CCGT,515.97,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,515.97
Baglan Bay,Natural Gas,CCGT,327.6,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,327.6
Severn Power,Natural Gas,CCGT,535.5,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,535.5
Blackburn,Natural Gas,CCGT,37.8,Penwortham,,1.0,1.0,1.0,PQ,0,0,0,1,0,37.8
Damhead Creek,Natural Gas,CCGT,507.15,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,507.15
Rye House,Natural Gas,CCGT,450.45,Pelham,,1.0,1.0,1.0,PQ,0,0,0,1,0,450.45
Shoreham,Natural Gas,CCGT,264.6,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,264.6
Castleford,Natural Gas,CCGT,35.28,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,35.28
Sandbach,Natural Gas,CCGT,35.28,Daines,,1.0,1.0,1.0,PQ,0,0,0,1,0,35.28
Thornhill,Natural Gas,CCGT,31.5,Th. Marsh/Stocksbridge,,1.0,1.0,1.0,PQ,0,0,0,1,0,31.5
South Humber Bank,Natural Gas,CCGT,859.95,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,859.95
Langage,Natural Gas,CCGT,570.15,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,570.15
Corby,Natural Gas,CCGT,256.41,Ratcliffe,,1.0,1.0,1.0,PQ,0,0,0,1,0,256.41
Carrington,Natural Gas,CCGT,573.3,Daines,,1.0,1.0,1.0,PQ,0,0,0,1,0,573.3
Fellside CHP*,Natural Gas,CCGT,97.65,Harker,,1.0,1.0,1.0,PQ,0,0,0,1,0,97.65
Rocksavage,Natural Gas,CCGT,510.3,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,510.3
Coryton,Natural Gas,CCGT,504.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,504.0
Spalding,Natural Gas,CCGT,598.5,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,598.5
Marchwood,Natural Gas,CCGT,565.74,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,565.74
Didcot B,Natural Gas,CCGT,913.5,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,913.5
Great Yarmouth,Natural Gas,CCGT,264.6,Bramford,,1.0,1.0,1.0,PQ,0,0,0,1,0,264.6
Little Barford,Natural Gas,CCGT,455.49,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,455.49
Pembroke,Natural Gas,CCGT,1385.37,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,1385.37
Staythorpe C,Natural Gas,CCGT,1116.36,Ratcliffe,,1.0,1.0,1.0,PQ,0,0,0,1,0,1116.36
Seabank,Natural Gas,CCGT,777.42,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,777.42
Peterhead,Natural Gas,CCGT,743.4,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,743.4
Keadby,Natural Gas,CCGT,463.05,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,463.05
Medway,Natural Gas,CCGT,475.65,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,475.65
Saltend*,Natural Gas,CCGT,756.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,756.0
Cottam Development Centre,Natural Gas,CCGT,280.35,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,280.35
Enfield,Natural Gas,CCGT,257.04,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,257.04
Grain CHP*,Natural Gas,CCGT,955.71,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,955.71
VPI Immingham*,Natural Gas,CCGT,788.76,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,788.76
Connahs Quay,Natural Gas,CCGT,869.4,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,869.4
Peterborough,Natural Gas,OCGT,475.3,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,475.3
Glanford Brigg,Natural Gas,OCGT,192.06,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,192.06
Barkantine Heat & Power *,Natural Gas,OCGT,1.94,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.94
London Heat & Power *,Natural Gas,OCGT,17.46,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,17.46
Wilton GT*,Natural Gas,OCGT,232.8,Stella West,,1.0,1.0,1.0,PQ,0,0,0,1,0,232.8
Burghfield,Natural Gas,OCGT,97.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,97.0
Chickerell,Natural Gas,OCGT,97.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,97.0
Chippenham,Natural Gas,OCGT,19.5358,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,19.5358
Pilkington - Greengate *,Natural Gas,OCGT,19.4,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,19.4
Killingholme,Natural Gas,OCGT,1164.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,1164.0
Hinkley Point C,Nuclear,PWR,3200.0,S.W.Penisula,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,3200.0
Bradwell B,Nuclear,PWR,2200.0,Kemsley,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,2200.0
Baglan Bay GT,Oil,Diesel/gas Diesel/Gas oil,1.292,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.292
Drax GT,Oil,Diesel/gas Diesel/Gas oil,3.0,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,3.0
Keadby GT,Oil,Diesel/gas Diesel/Gas oil,1.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.0
Grain GT,Oil,Diesel/gas Diesel/Gas oil,2.24,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,2.24
Cowes,Oil,Diesel/Gas oil,5.6,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,5.6
Didcot GT,Oil,Diesel/Gas oil,4.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,4.0
Little Barford GT,Oil,Diesel/Gas oil,0.68,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.68
Lerwick,Oil,Diesel/Gas oil,2.68,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,2.68
Thatcham,Oil,Diesel/Gas oil,0.36,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.36
Arnish,Oil,Diesel/Gas oil,0.4,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.4
Barra,Oil,Diesel/Gas oil,0.1,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.1
Bowmore,Oil,Diesel/Gas oil,0.24,N. Ireland,,1.0,1.0,1.0,Slack,0,0,0,1,0,0.24
Kirkwall,Oil,Diesel/Gas oil,0.64,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.64
"Loch Carnan, South Uist",Oil,Diesel/Gas oil,0.44,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.44
Stornoway,Oil,Diesel/Gas oil,0.92,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.92
Tiree,Oil,Diesel/Gas oil,0.1,Neilston,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.1
Indian Queens,Oil,Diesel/Gas oil,5.6,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,5.6
Grain (OCGT),Oil,Diesel/Gas oil,2.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,2.0
Taylor's Lane GT,Oil,Diesel/Gas oil,5.76,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,5.76
Ferrybridge Multifuel 2 (FM2),EfW Incineration,EfW Incineration,154.7,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,154.7
Ferrybridge Multifuel 1 (FM1),EfW Incineration,EfW Incineration,150.28,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,150.28
Dudley EfW,EfW Incineration,EfW Incineration,16.354,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.354
Wolverhampton EfW,EfW Incineration,EfW Incineration,17.68,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,17.68
Stoke-on-Trent EfW,EfW Incineration,EfW Incineration,31.382,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,31.382
Tyseley ERF,EfW Incineration,EfW Incineration,66.3,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,66.3
Haverton Hill Incinerator,EfW Incineration,EfW Incineration,44.421,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,44.421
"Fibrepower, Slough",EfW Incineration,EfW Incineration,110.5,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,110.5
Chineham ERF,EfW Incineration,EfW Incineration,17.68,Bramley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,17.68
Marchwood ERF,EfW Incineration,EfW Incineration,35.36,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,35.36
Vine Street EfW,EfW Incineration,EfW Incineration,20.995,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,20.995
Newlincs EfW,EfW Incineration,EfW Incineration,7.072,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,7.072
Trackwork Limited (EfW),EfW Incineration,EfW Incineration,6.63,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,6.63
Riverside Resource Recovery Facility (RRRF),EfW Incineration,EfW Incineration,159.12,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,159.12
Lakeside EfW,EfW Incineration,EfW Incineration,66.3,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,66.3
Baldovie,EfW Incineration,EfW Incineration,18.343,Denny/Bonnybridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,18.343
Allington EFW,EfW Incineration,EfW Incineration,112.71,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,112.71
Coventry,EfW Incineration,EfW Incineration,9.945,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,9.945
Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),EfW Incineration,EfW Incineration,74.035,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,74.035
Bolton TRF,EfW Incineration,EfW Incineration,23.868,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,23.868
North Quay ERF,EfW Incineration,EfW Incineration,40.443,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,40.443
Sheffield ERF,EfW Incineration,EfW Incineration,42.653,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,42.653
Peterborough EfW,EfW Incineration,EfW Incineration,16.133,Walpole,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.133
Battlefield EfW,EfW Incineration,EfW Incineration,17.68,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,17.68
Four Ashes EfW,EfW Incineration,EfW Incineration,50.83,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,50.83
Cornwall ERC,EfW Incineration,EfW Incineration,44.2,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,44.2
Severnside Energy Recovery Centre,EfW Incineration,EfW Incineration,70.72,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,70.72
Trident Park,EfW Incineration,EfW Incineration,66.3,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,66.3
Lincoln EFW,EfW Incineration,EfW Incineration,36.244,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,36.244
North East Energy Recovery Centre (adjacent to Teesside EfW),EfW Incineration,EfW Incineration,46.41,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,46.41
Wilton 11 EfW,EfW Incineration,EfW Incineration,108.29,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,108.29
Runcorn EfW,EfW Incineration,EfW Incineration,221.0,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,221.0
Cross Green ERF,EfW Incineration,EfW Incineration,25.636,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,25.636
Exeter EfW,EfW Incineration,EfW Incineration,28.73,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,28.73
North Yard EfW,EfW Incineration,EfW Incineration,49.725,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,49.725
Beddington EfW,EfW Incineration,EfW Incineration,57.46,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,57.46
K3 CHP Facility (Kemsley EfW),EfW Incineration,EfW Incineration,110.279,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,110.279
Allerton Waste Recovery Park (EfW),EfW Incineration,EfW Incineration,59.67,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,59.67
Ardley EfW,EfW Incineration,EfW Incineration,53.04,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,53.04
Greatmoor EfW,EfW Incineration,EfW Incineration,48.62,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,48.62
Twinwoods Heat & Power CHP,EfW Incineration,EfW Incineration,7.514,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,7.514
Dunbar EfW (previously Oxwellmains EfW),EfW Incineration,EfW Incineration,56.576,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,56.576
Great Blakenham EfW,EfW Incineration,EfW Incineration,44.2,Bramford,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,44.2
Javelin Park EfW,EfW Incineration,EfW Incineration,32.045,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,32.045
Parc Adfer EfW,EfW Incineration,EfW Incineration,35.36,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,35.36
EnviRecover,EfW Incineration,EfW Incineration,34.255,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,34.255
Avonmouth Resource Recovery Centre (formerly Severn Road),EfW Incineration,EfW Incineration,75.14,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,75.14
Fawley Waste to Energy Plant,EfW Incineration,EfW Incineration,19.006,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,19.006
Portsmouth ERF,EfW Incineration,EfW Incineration,30.94,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,30.94
Edmonton EcoPark EfW,EfW Incineration,EfW Incineration,121.55,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,121.55
Teesside EfW,EfW Incineration,EfW Incineration,42.432,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,42.432
Teesside EfW (extension),EfW Incineration,EfW Incineration,22.1,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,22.1
SELCHP ERF,EfW Incineration,EfW Incineration,77.35,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,77.35
Millerhill EfW (resubmission),EfW Incineration,EfW Incineration,27.625,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,27.625
Eastcroft EfW (Lines 1 & 2),EfW Incineration,EfW Incineration,19.89,Ratcliffe,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,19.89
Sutton Bridge Hydrogen,Hydrogen,Hydrogen,8.5995,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.5995
Baglan Bay Hydrogen,Hydrogen,Hydrogen,5.46,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,5.46
Severn Power Hydrogen,Hydrogen,Hydrogen,8.925,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.925
Blackburn Hydrogen,Hydrogen,Hydrogen,0.63,Penwortham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.63
Damhead Creek Hydrogen,Hydrogen,Hydrogen,8.4525,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.4525
Rye House Hydrogen,Hydrogen,Hydrogen,7.5075,Pelham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.5075
Shoreham Hydrogen,Hydrogen,Hydrogen,4.41,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.41
Castleford Hydrogen,Hydrogen,Hydrogen,0.588,Thornton/Drax/Eggborough,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.588
Sandbach Hydrogen,Hydrogen,Hydrogen,0.588,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.588
Thornhill Hydrogen,Hydrogen,Hydrogen,0.525,Th. Marsh/Stocksbridge,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,0.525
South Humber Bank Hydrogen,Hydrogen,Hydrogen,14.3325,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.3325
Langage Hydrogen,Hydrogen,Hydrogen,9.5025,S.W.Penisula,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.5025
Corby Hydrogen,Hydrogen,Hydrogen,4.2735,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.2735
Carrington Hydrogen,Hydrogen,Hydrogen,9.555,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.555
Fellside CHP* Hydrogen,Hydrogen,Hydrogen,1.6275,Harker,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1.6275
Rocksavage Hydrogen,Hydrogen,Hydrogen,8.505,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.505
Coryton Hydrogen,Hydrogen,Hydrogen,8.4,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,8.4
Spalding Hydrogen,Hydrogen,Hydrogen,9.975,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.975
Marchwood Hydrogen,Hydrogen,Hydrogen,9.429,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,9.429
Didcot B Hydrogen,Hydrogen,Hydrogen,15.225,Bramley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,15.225
Great Yarmouth Hydrogen,Hydrogen,Hydrogen,4.41,Bramford,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.41
Little Barford Hydrogen,Hydrogen,Hydrogen,7.5915,Sundon/East Claydon,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.5915
Pembroke Hydrogen,Hydrogen,Hydrogen,23.0895,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,23.0895
Staythorpe C Hydrogen,Hydrogen,Hydrogen,18.606,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,18.606
Seabank Hydrogen,Hydrogen,Hydrogen,12.957,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,12.957
Peterhead Hydrogen,Hydrogen,Hydrogen,12.39,Peterhead,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,12.39
Keadby Hydrogen,Hydrogen,Hydrogen,7.7175,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.7175
Medway Hydrogen,Hydrogen,Hydrogen,7.9275,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7.9275
Saltend* Hydrogen,Hydrogen,Hydrogen,12.6,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,12.6
Cottam Development Centre Hydrogen,Hydrogen,Hydrogen,4.6725,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.6725
Enfield Hydrogen,Hydrogen,Hydrogen,4.284,London,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,4.284
Grain CHP* Hydrogen,Hydrogen,Hydrogen,15.9285,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,15.9285
VPI Immingham* Hydrogen,Hydrogen,Hydrogen,13.146,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,13.146
Connahs Quay Hydrogen,Hydrogen,Hydrogen,14.49,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.49
Unmet Load Beauly,Unmet Load,Unmet Load,999999999.0,Beauly,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Peterhead,Unmet Load,Unmet Load,999999999.0,Peterhead,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Errochty,Unmet Load,Unmet Load,999999999.0,Errochty,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Denny/Bonnybridge,Unmet Load,Unmet Load,999999999.0,Denny/Bonnybridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Neilston,Unmet Load,Unmet Load,999999999.0,Neilston,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Strathaven,Unmet Load,Unmet Load,999999999.0,Strathaven,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Torness,Unmet Load,Unmet Load,999999999.0,Torness,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Eccles,Unmet Load,Unmet Load,999999999.0,Eccles,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Harker,Unmet Load,Unmet Load,999999999.0,Harker,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Stella West,Unmet Load,Unmet Load,999999999.0,Stella West,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Penwortham,Unmet Load,Unmet Load,999999999.0,Penwortham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Deeside,Unmet Load,Unmet Load,999999999.0,Deeside,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Daines,Unmet Load,Unmet Load,999999999.0,Daines,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Th. Marsh/Stocksbridge,Unmet Load,Unmet Load,999999999.0,Th. Marsh/Stocksbridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Thornton/Drax/Eggborough,Unmet Load,Unmet Load,999999999.0,Thornton/Drax/Eggborough,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Keadby,Unmet Load,Unmet Load,999999999.0,Keadby,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Ratcliffe,Unmet Load,Unmet Load,999999999.0,Ratcliffe,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Feckenham,Unmet Load,Unmet Load,999999999.0,Feckenham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Walpole,Unmet Load,Unmet Load,999999999.0,Walpole,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramford,Unmet Load,Unmet Load,999999999.0,Bramford,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Pelham,Unmet Load,Unmet Load,999999999.0,Pelham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sundon/East Claydon,Unmet Load,Unmet Load,999999999.0,Sundon/East Claydon,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Melksham,Unmet Load,Unmet Load,999999999.0,Melksham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramley,Unmet Load,Unmet Load,999999999.0,Bramley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load London,Unmet Load,Unmet Load,999999999.0,London,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Kemsley,Unmet Load,Unmet Load,999999999.0,Kemsley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sellindge,Unmet Load,Unmet Load,999999999.0,Sellindge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Lovedean,Unmet Load,Unmet Load,999999999.0,Lovedean,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load S.W.Penisula,Unmet Load,Unmet Load,999999999.0,S.W.Penisula,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Wind Offshore Bramford,Wind Offshore,Wind Offshore,7445.8,Bramford,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,7445.8
Wind Offshore Peterhead,Wind Offshore,Floating Wind,13895.815384615384,Peterhead,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,13895.815384615384
Wind Offshore Deeside,Wind Offshore,Wind Offshore,1074.0,Deeside,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1074.0
Wind Offshore Walpole,Wind Offshore,Wind Offshore,6642.4,Walpole,0.0,1.0,1.0,1.0,PQ,0,0,0,1,0,6642.4
