name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Pembroke CCS Biomass,CCS Biomass,CCS Biomass,395.82,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,395.82
Staythorpe C CCS Biomass,CCS Biomass,CCS Biomass,318.96,Ratcliffe,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,318.96
Seabank CCS Biomass,CCS Biomass,CCS Biomass,222.12,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,222.12
Peterhead CCS Biomass,CCS Biomass,CCS Biomass,212.4,Peterhead,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,212.4
Keadby CCS Biomass,CCS Biomass,CCS Biomass,132.3,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,132.3
Medway CCS Biomass,CCS Biomass,CCS Biomass,135.9,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,135.9
Saltend* CCS Biomass,CCS Biomass,CCS Biomass,216.0,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,216.0
Cottam Development Centre CCS Biomass,CCS Biomass,CCS Biomass,80.1,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,80.1
Enfield CCS Biomass,CCS Biomass,CCS Biomass,73.44,London,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,73.44
Grain CHP* CCS Biomass,CCS Biomass,CCS Biomass,273.06,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,273.06
VPI Immingham* CCS Biomass,CCS Biomass,CCS Biomass,225.36,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,225.36
Connahs Quay CCS Biomass,CCS Biomass,CCS Biomass,248.4,Deeside,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,248.4
Sutton Bridge,Natural Gas,CCGT,24.57,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,24.57
Baglan Bay,Natural Gas,CCGT,15.6,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,15.6
Severn Power,Natural Gas,CCGT,25.5,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,25.5
Blackburn,Natural Gas,CCGT,1.8,Penwortham,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.8
Damhead Creek,Natural Gas,CCGT,24.15,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,24.15
Rye House,Natural Gas,CCGT,21.45,Pelham,,1.0,1.0,1.0,PQ,0,0,0,1,0,21.45
Shoreham,Natural Gas,CCGT,12.6,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,12.6
Castleford,Natural Gas,CCGT,1.68,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.68
Sandbach,Natural Gas,CCGT,1.68,Daines,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.68
Thornhill,Natural Gas,CCGT,1.5,Th. Marsh/Stocksbridge,,1.0,1.0,1.0,PQ,0,0,0,1,0,1.5
South Humber Bank,Natural Gas,CCGT,40.95,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,40.95
Langage,Natural Gas,CCGT,27.15,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,27.15
Corby,Natural Gas,CCGT,12.21,Ratcliffe,,1.0,1.0,1.0,PQ,0,0,0,1,0,12.21
Carrington,Natural Gas,CCGT,27.3,Daines,,1.0,1.0,1.0,PQ,0,0,0,1,0,27.3
Fellside CHP*,Natural Gas,CCGT,4.65,Harker,,1.0,1.0,1.0,PQ,0,0,0,1,0,4.65
Rocksavage,Natural Gas,CCGT,24.3,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,24.3
Coryton,Natural Gas,CCGT,24.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,24.0
Spalding,Natural Gas,CCGT,28.5,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,28.5
Marchwood,Natural Gas,CCGT,26.94,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,26.94
Didcot B,Natural Gas,CCGT,43.5,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,43.5
Great Yarmouth,Natural Gas,CCGT,12.6,Bramford,,1.0,1.0,1.0,PQ,0,0,0,1,0,12.6
Little Barford,Natural Gas,CCGT,21.69,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,21.69
Pembroke,Natural Gas,CCGT,65.97,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,65.97
Staythorpe C,Natural Gas,CCGT,53.16,Ratcliffe,,1.0,1.0,1.0,PQ,0,0,0,1,0,53.16
Seabank,Natural Gas,CCGT,37.02,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,37.02
Peterhead,Natural Gas,CCGT,35.4,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,35.4
Keadby,Natural Gas,CCGT,22.05,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,22.05
Medway,Natural Gas,CCGT,22.65,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,22.65
Saltend*,Natural Gas,CCGT,36.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,36.0
Cottam Development Centre,Natural Gas,CCGT,13.35,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,13.35
Enfield,Natural Gas,CCGT,12.24,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,12.24
Grain CHP*,Natural Gas,CCGT,45.51,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,45.51
VPI Immingham*,Natural Gas,CCGT,37.56,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,37.56
Connahs Quay,Natural Gas,CCGT,41.4,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,41.4
Peterborough,Natural Gas,OCGT,0.0,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Glanford Brigg,Natural Gas,OCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Barkantine Heat & Power *,Natural Gas,OCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
London Heat & Power *,Natural Gas,OCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Wilton GT*,Natural Gas,OCGT,0.0,Stella West,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Burghfield,Natural Gas,OCGT,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Chickerell,Natural Gas,OCGT,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Chippenham,Natural Gas,OCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Pilkington - Greengate *,Natural Gas,OCGT,0.0,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Killingholme,Natural Gas,OCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Dungeness B,Nuclear,AGR,664.9,Sellindge,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,664.9
Hartlepool,Nuclear,AGR,722.85,Stella West,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,722.85
Heysham 1,Nuclear,AGR,646.6,Penwortham,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,646.6
Heysham 2,Nuclear,AGR,756.4,Penwortham,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,756.4
Hinkley Point B,Nuclear,AGR,588.65,S.W.Penisula,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,588.65
Hunterston B,Nuclear,AGR,600.85,Neilston,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,600.85
Torness,Nuclear,AGR,732.0,Torness,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,732.0
Sizewell B,Nuclear,PWR,730.78,Bramford,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,730.78
Baglan Bay GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Drax GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Cowes,Oil,Diesel/Gas oil,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Didcot GT,Oil,Diesel/Gas oil,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Little Barford GT,Oil,Diesel/Gas oil,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Lerwick,Oil,Diesel/Gas oil,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Thatcham,Oil,Diesel/Gas oil,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Arnish,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Barra,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Bowmore,Oil,Diesel/Gas oil,0.0,N. Ireland,,1.0,1.0,1.0,Slack,0,0,0,1,0,0.0
Kirkwall,Oil,Diesel/Gas oil,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
"Loch Carnan, South Uist",Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Stornoway,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Tiree,Oil,Diesel/Gas oil,0.0,Neilston,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Indian Queens,Oil,Diesel/Gas oil,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain (OCGT),Oil,Diesel/Gas oil,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Taylor's Lane GT,Oil,Diesel/Gas oil,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Ferrybridge Multifuel 2 (FM2),EfW Incineration,EfW Incineration,141.4,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,141.4
Ferrybridge Multifuel 1 (FM1),EfW Incineration,EfW Incineration,137.36,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,137.36
Dudley EfW,EfW Incineration,EfW Incineration,14.948,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.948
Wolverhampton EfW,EfW Incineration,EfW Incineration,16.16,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.16
Stoke-on-Trent EfW,EfW Incineration,EfW Incineration,28.684,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,28.684
Tyseley ERF,EfW Incineration,EfW Incineration,60.6,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,60.6
Haverton Hill Incinerator,EfW Incineration,EfW Incineration,40.602,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,40.602
"Fibrepower, Slough",EfW Incineration,EfW Incineration,101.0,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,101.0
Chineham ERF,EfW Incineration,EfW Incineration,16.16,Bramley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.16
Marchwood ERF,EfW Incineration,EfW Incineration,32.32,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,32.32
Vine Street EfW,EfW Incineration,EfW Incineration,19.19,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,19.19
Newlincs EfW,EfW Incineration,EfW Incineration,6.464,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,6.464
Trackwork Limited (EfW),EfW Incineration,EfW Incineration,6.06,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,6.06
Riverside Resource Recovery Facility (RRRF),EfW Incineration,EfW Incineration,145.44,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,145.44
Lakeside EfW,EfW Incineration,EfW Incineration,60.6,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,60.6
Baldovie,EfW Incineration,EfW Incineration,16.766,Denny/Bonnybridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.766
Allington EFW,EfW Incineration,EfW Incineration,103.02,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,103.02
Coventry,EfW Incineration,EfW Incineration,9.09,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,9.09
Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),EfW Incineration,EfW Incineration,67.67,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,67.67
Bolton TRF,EfW Incineration,EfW Incineration,21.816,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,21.816
North Quay ERF,EfW Incineration,EfW Incineration,36.966,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,36.966
Sheffield ERF,EfW Incineration,EfW Incineration,38.986,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,38.986
Peterborough EfW,EfW Incineration,EfW Incineration,14.746,Walpole,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.746
Battlefield EfW,EfW Incineration,EfW Incineration,16.16,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.16
Four Ashes EfW,EfW Incineration,EfW Incineration,46.46,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,46.46
Cornwall ERC,EfW Incineration,EfW Incineration,40.4,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,40.4
Severnside Energy Recovery Centre,EfW Incineration,EfW Incineration,64.64,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,64.64
Trident Park,EfW Incineration,EfW Incineration,60.6,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,60.6
Lincoln EFW,EfW Incineration,EfW Incineration,33.128,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,33.128
North East Energy Recovery Centre (adjacent to Teesside EfW),EfW Incineration,EfW Incineration,42.42,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,42.42
Wilton 11 EfW,EfW Incineration,EfW Incineration,98.98,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,98.98
Runcorn EfW,EfW Incineration,EfW Incineration,202.0,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,202.0
Cross Green ERF,EfW Incineration,EfW Incineration,23.432,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,23.432
Exeter EfW,EfW Incineration,EfW Incineration,26.26,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,26.26
North Yard EfW,EfW Incineration,EfW Incineration,45.45,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,45.45
Beddington EfW,EfW Incineration,EfW Incineration,52.52,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,52.52
K3 CHP Facility (Kemsley EfW),EfW Incineration,EfW Incineration,100.798,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,100.798
Allerton Waste Recovery Park (EfW),EfW Incineration,EfW Incineration,54.54,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,54.54
Ardley EfW,EfW Incineration,EfW Incineration,48.48,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,48.48
Greatmoor EfW,EfW Incineration,EfW Incineration,44.44,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,44.44
Twinwoods Heat & Power CHP,EfW Incineration,EfW Incineration,6.868,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,6.868
Dunbar EfW (previously Oxwellmains EfW),EfW Incineration,EfW Incineration,51.712,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,51.712
Great Blakenham EfW,EfW Incineration,EfW Incineration,40.4,Bramford,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,40.4
Javelin Park EfW,EfW Incineration,EfW Incineration,29.29,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,29.29
Parc Adfer EfW,EfW Incineration,EfW Incineration,32.32,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,32.32
EnviRecover,EfW Incineration,EfW Incineration,31.31,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,31.31
Avonmouth Resource Recovery Centre (formerly Severn Road),EfW Incineration,EfW Incineration,68.68,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,68.68
Fawley Waste to Energy Plant,EfW Incineration,EfW Incineration,17.372,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,17.372
Portsmouth ERF,EfW Incineration,EfW Incineration,28.28,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,28.28
Edmonton EcoPark EfW,EfW Incineration,EfW Incineration,111.1,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,111.1
Teesside EfW,EfW Incineration,EfW Incineration,38.784,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,38.784
Teesside EfW (extension),EfW Incineration,EfW Incineration,20.2,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,20.2
SELCHP ERF,EfW Incineration,EfW Incineration,70.7,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,70.7
Millerhill EfW (resubmission),EfW Incineration,EfW Incineration,25.25,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,25.25
Eastcroft EfW (Lines 1 & 2),EfW Incineration,EfW Incineration,18.18,Ratcliffe,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,18.18
Sutton Bridge Hydrogen,Hydrogen,Hydrogen,219.0825,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,219.0825
Baglan Bay Hydrogen,Hydrogen,Hydrogen,139.1,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,139.1
Severn Power Hydrogen,Hydrogen,Hydrogen,227.375,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,227.375
Blackburn Hydrogen,Hydrogen,Hydrogen,16.05,Penwortham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,16.05
Damhead Creek Hydrogen,Hydrogen,Hydrogen,215.3375,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,215.3375
Rye House Hydrogen,Hydrogen,Hydrogen,191.2625,Pelham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,191.2625
Shoreham Hydrogen,Hydrogen,Hydrogen,112.35,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,112.35
Castleford Hydrogen,Hydrogen,Hydrogen,14.98,Thornton/Drax/Eggborough,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.98
Sandbach Hydrogen,Hydrogen,Hydrogen,14.98,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,14.98
Thornhill Hydrogen,Hydrogen,Hydrogen,13.375,Th. Marsh/Stocksbridge,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,13.375
South Humber Bank Hydrogen,Hydrogen,Hydrogen,365.1375,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,365.1375
Langage Hydrogen,Hydrogen,Hydrogen,242.0875,S.W.Penisula,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,242.0875
Corby Hydrogen,Hydrogen,Hydrogen,108.8725,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,108.8725
Carrington Hydrogen,Hydrogen,Hydrogen,243.425,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,243.425
Fellside CHP* Hydrogen,Hydrogen,Hydrogen,41.4625,Harker,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,41.4625
Rocksavage Hydrogen,Hydrogen,Hydrogen,216.675,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,216.675
Coryton Hydrogen,Hydrogen,Hydrogen,214.0,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,214.0
Spalding Hydrogen,Hydrogen,Hydrogen,254.125,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,254.125
Marchwood Hydrogen,Hydrogen,Hydrogen,240.215,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,240.215
Didcot B Hydrogen,Hydrogen,Hydrogen,387.875,Bramley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,387.875
Great Yarmouth Hydrogen,Hydrogen,Hydrogen,112.35,Bramford,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,112.35
Little Barford Hydrogen,Hydrogen,Hydrogen,193.4025,Sundon/East Claydon,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,193.4025
Pembroke Hydrogen,Hydrogen,Hydrogen,588.2325,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,588.2325
Staythorpe C Hydrogen,Hydrogen,Hydrogen,474.01,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,474.01
Seabank Hydrogen,Hydrogen,Hydrogen,330.095,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,330.095
Peterhead Hydrogen,Hydrogen,Hydrogen,315.65,Peterhead,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,315.65
Keadby Hydrogen,Hydrogen,Hydrogen,196.6125,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,196.6125
Medway Hydrogen,Hydrogen,Hydrogen,201.9625,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,201.9625
Saltend* Hydrogen,Hydrogen,Hydrogen,321.0,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,321.0
Cottam Development Centre Hydrogen,Hydrogen,Hydrogen,119.0375,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,119.0375
Enfield Hydrogen,Hydrogen,Hydrogen,109.14,London,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,109.14
Grain CHP* Hydrogen,Hydrogen,Hydrogen,405.7975,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,405.7975
VPI Immingham* Hydrogen,Hydrogen,Hydrogen,334.91,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,334.91
Connahs Quay Hydrogen,Hydrogen,Hydrogen,369.15,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,369.15
Unmet Load Beauly,Unmet Load,Unmet Load,999999999.0,Beauly,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Peterhead,Unmet Load,Unmet Load,999999999.0,Peterhead,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Errochty,Unmet Load,Unmet Load,999999999.0,Errochty,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Denny/Bonnybridge,Unmet Load,Unmet Load,999999999.0,Denny/Bonnybridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Neilston,Unmet Load,Unmet Load,999999999.0,Neilston,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Strathaven,Unmet Load,Unmet Load,999999999.0,Strathaven,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Torness,Unmet Load,Unmet Load,999999999.0,Torness,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Eccles,Unmet Load,Unmet Load,999999999.0,Eccles,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Harker,Unmet Load,Unmet Load,999999999.0,Harker,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Stella West,Unmet Load,Unmet Load,999999999.0,Stella West,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Penwortham,Unmet Load,Unmet Load,999999999.0,Penwortham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Deeside,Unmet Load,Unmet Load,999999999.0,Deeside,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Daines,Unmet Load,Unmet Load,999999999.0,Daines,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Th. Marsh/Stocksbridge,Unmet Load,Unmet Load,999999999.0,Th. Marsh/Stocksbridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Thornton/Drax/Eggborough,Unmet Load,Unmet Load,999999999.0,Thornton/Drax/Eggborough,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Keadby,Unmet Load,Unmet Load,999999999.0,Keadby,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Ratcliffe,Unmet Load,Unmet Load,999999999.0,Ratcliffe,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Feckenham,Unmet Load,Unmet Load,999999999.0,Feckenham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Walpole,Unmet Load,Unmet Load,999999999.0,Walpole,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramford,Unmet Load,Unmet Load,999999999.0,Bramford,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Pelham,Unmet Load,Unmet Load,999999999.0,Pelham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sundon/East Claydon,Unmet Load,Unmet Load,999999999.0,Sundon/East Claydon,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Melksham,Unmet Load,Unmet Load,999999999.0,Melksham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramley,Unmet Load,Unmet Load,999999999.0,Bramley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load London,Unmet Load,Unmet Load,999999999.0,London,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Kemsley,Unmet Load,Unmet Load,999999999.0,Kemsley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sellindge,Unmet Load,Unmet Load,999999999.0,Sellindge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Lovedean,Unmet Load,Unmet Load,999999999.0,Lovedean,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load S.W.Penisula,Unmet Load,Unmet Load,999999999.0,S.W.Penisula,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
