name,carrier,type,p_nom,bus,marginal_cost,ramp_limit_up,ramp_limit_down,p_max_pu,control,build_year,min_up_time,min_down_time,up_time_before,down_time_before,p_nom_opt
Pembroke CCS Biomass,CCS Biomass,CCS Biomass,395.82,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,395.82
Staythorpe C CCS Biomass,CCS Biomass,CCS Biomass,318.96,Ratcliffe,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,318.96
Seabank CCS Biomass,CCS Biomass,CCS Biomass,222.12,Melksham,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,222.12
Peterhead CCS Biomass,CCS Biomass,CCS Biomass,212.4,Peterhead,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,212.4
Keadby CCS Biomass,CCS Biomass,CCS Biomass,132.3,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,132.3
Medway CCS Biomass,CCS Biomass,CCS Biomass,135.9,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,135.9
Saltend* CCS Biomass,CCS Biomass,CCS Biomass,216.0,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,216.0
Cottam Development Centre CCS Biomass,CCS Biomass,CCS Biomass,80.1,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,80.1
Enfield CCS Biomass,CCS Biomass,CCS Biomass,73.44,London,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,73.44
Grain CHP* CCS Biomass,CCS Biomass,CCS Biomass,273.06,Kemsley,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,273.06
VPI Immingham* CCS Biomass,CCS Biomass,CCS Biomass,225.36,Keadby,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,225.36
Connahs Quay CCS Biomass,CCS Biomass,CCS Biomass,248.4,Deeside,120.0,1.0,1.0,1.0,PQ,0,0,0,1,0,248.4
Sutton Bridge,Natural Gas,CCGT,0.0,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Baglan Bay,Natural Gas,CCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Severn Power,Natural Gas,CCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Blackburn,Natural Gas,CCGT,0.0,Penwortham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Damhead Creek,Natural Gas,CCGT,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Rye House,Natural Gas,CCGT,0.0,Pelham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Shoreham,Natural Gas,CCGT,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Castleford,Natural Gas,CCGT,0.0,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Sandbach,Natural Gas,CCGT,0.0,Daines,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Thornhill,Natural Gas,CCGT,0.0,Th. Marsh/Stocksbridge,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
South Humber Bank,Natural Gas,CCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Langage,Natural Gas,CCGT,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Corby,Natural Gas,CCGT,0.0,Ratcliffe,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Carrington,Natural Gas,CCGT,0.0,Daines,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Fellside CHP*,Natural Gas,CCGT,0.0,Harker,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Rocksavage,Natural Gas,CCGT,0.0,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Coryton,Natural Gas,CCGT,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Spalding,Natural Gas,CCGT,0.0,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Marchwood,Natural Gas,CCGT,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Didcot B,Natural Gas,CCGT,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Great Yarmouth,Natural Gas,CCGT,0.0,Bramford,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Little Barford,Natural Gas,CCGT,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Pembroke,Natural Gas,CCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Staythorpe C,Natural Gas,CCGT,0.0,Ratcliffe,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Seabank,Natural Gas,CCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Peterhead,Natural Gas,CCGT,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby,Natural Gas,CCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Medway,Natural Gas,CCGT,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Saltend*,Natural Gas,CCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Cottam Development Centre,Natural Gas,CCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Enfield,Natural Gas,CCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain CHP*,Natural Gas,CCGT,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
VPI Immingham*,Natural Gas,CCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Connahs Quay,Natural Gas,CCGT,0.0,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Peterborough,Natural Gas,OCGT,0.0,Walpole,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Glanford Brigg,Natural Gas,OCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Barkantine Heat & Power *,Natural Gas,OCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
London Heat & Power *,Natural Gas,OCGT,0.0,London,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Wilton GT*,Natural Gas,OCGT,0.0,Stella West,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Burghfield,Natural Gas,OCGT,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Chickerell,Natural Gas,OCGT,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Chippenham,Natural Gas,OCGT,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Pilkington - Greengate *,Natural Gas,OCGT,0.0,Deeside,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Killingholme,Natural Gas,OCGT,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Dungeness B,Nuclear,AGR,664.9,Sellindge,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,664.9
Hartlepool,Nuclear,AGR,722.85,Stella West,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,722.85
Heysham 1,Nuclear,AGR,646.6,Penwortham,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,646.6
Heysham 2,Nuclear,AGR,756.4,Penwortham,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,756.4
Hinkley Point B,Nuclear,AGR,588.65,S.W.Penisula,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,588.65
Hunterston B,Nuclear,AGR,600.85,Neilston,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,600.85
Torness,Nuclear,AGR,732.0,Torness,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,732.0
Sizewell B,Nuclear,PWR,730.78,Bramford,5.0,0.03,0.03,0.73,PQ,0,0,0,1,0,730.78
Baglan Bay GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Melksham,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Drax GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Thornton/Drax/Eggborough,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Keadby GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Keadby,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain GT,Oil,Diesel/gas Diesel/Gas oil,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Cowes,Oil,Diesel/Gas oil,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Didcot GT,Oil,Diesel/Gas oil,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Little Barford GT,Oil,Diesel/Gas oil,0.0,Sundon/East Claydon,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Lerwick,Oil,Diesel/Gas oil,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Thatcham,Oil,Diesel/Gas oil,0.0,Bramley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Arnish,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Barra,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Bowmore,Oil,Diesel/Gas oil,0.0,N. Ireland,,1.0,1.0,1.0,Slack,0,0,0,1,0,0.0
Kirkwall,Oil,Diesel/Gas oil,0.0,Peterhead,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
"Loch Carnan, South Uist",Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Stornoway,Oil,Diesel/Gas oil,0.0,Beauly,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Tiree,Oil,Diesel/Gas oil,0.0,Neilston,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Indian Queens,Oil,Diesel/Gas oil,0.0,S.W.Penisula,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Grain (OCGT),Oil,Diesel/Gas oil,0.0,Kemsley,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Taylor's Lane GT,Oil,Diesel/Gas oil,0.0,Lovedean,,1.0,1.0,1.0,PQ,0,0,0,1,0,0.0
Ferrybridge Multifuel 2 (FM2),EfW Incineration,EfW Incineration,119.7,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,119.7
Ferrybridge Multifuel 1 (FM1),EfW Incineration,EfW Incineration,116.28,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,116.28
Dudley EfW,EfW Incineration,EfW Incineration,12.654,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,12.654
Wolverhampton EfW,EfW Incineration,EfW Incineration,13.68,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,13.68
Stoke-on-Trent EfW,EfW Incineration,EfW Incineration,24.282,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,24.282
Tyseley ERF,EfW Incineration,EfW Incineration,51.3,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,51.3
Haverton Hill Incinerator,EfW Incineration,EfW Incineration,34.371,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,34.371
"Fibrepower, Slough",EfW Incineration,EfW Incineration,85.5,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,85.5
Chineham ERF,EfW Incineration,EfW Incineration,13.68,Bramley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,13.68
Marchwood ERF,EfW Incineration,EfW Incineration,27.36,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,27.36
Vine Street EfW,EfW Incineration,EfW Incineration,16.245,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,16.245
Newlincs EfW,EfW Incineration,EfW Incineration,5.472,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,5.472
Trackwork Limited (EfW),EfW Incineration,EfW Incineration,5.13,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,5.13
Riverside Resource Recovery Facility (RRRF),EfW Incineration,EfW Incineration,123.12,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,123.12
Lakeside EfW,EfW Incineration,EfW Incineration,51.3,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,51.3
Baldovie,EfW Incineration,EfW Incineration,14.193,Denny/Bonnybridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.193
Allington EFW,EfW Incineration,EfW Incineration,87.21,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,87.21
Coventry,EfW Incineration,EfW Incineration,7.695,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,7.695
Ardwick Railway Goods Yard Incinerator (Newhaven EFW Plant),EfW Incineration,EfW Incineration,57.285,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,57.285
Bolton TRF,EfW Incineration,EfW Incineration,18.468,Daines,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,18.468
North Quay ERF,EfW Incineration,EfW Incineration,31.293,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,31.293
Sheffield ERF,EfW Incineration,EfW Incineration,33.003,Th. Marsh/Stocksbridge,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,33.003
Peterborough EfW,EfW Incineration,EfW Incineration,12.483,Walpole,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,12.483
Battlefield EfW,EfW Incineration,EfW Incineration,13.68,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,13.68
Four Ashes EfW,EfW Incineration,EfW Incineration,39.33,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,39.33
Cornwall ERC,EfW Incineration,EfW Incineration,34.2,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,34.2
Severnside Energy Recovery Centre,EfW Incineration,EfW Incineration,54.72,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,54.72
Trident Park,EfW Incineration,EfW Incineration,51.3,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,51.3
Lincoln EFW,EfW Incineration,EfW Incineration,28.044,Keadby,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,28.044
North East Energy Recovery Centre (adjacent to Teesside EfW),EfW Incineration,EfW Incineration,35.91,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,35.91
Wilton 11 EfW,EfW Incineration,EfW Incineration,83.79,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,83.79
Runcorn EfW,EfW Incineration,EfW Incineration,171.0,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,171.0
Cross Green ERF,EfW Incineration,EfW Incineration,19.836,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,19.836
Exeter EfW,EfW Incineration,EfW Incineration,22.23,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,22.23
North Yard EfW,EfW Incineration,EfW Incineration,38.475,S.W.Penisula,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,38.475
Beddington EfW,EfW Incineration,EfW Incineration,44.46,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,44.46
K3 CHP Facility (Kemsley EfW),EfW Incineration,EfW Incineration,85.329,Kemsley,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,85.329
Allerton Waste Recovery Park (EfW),EfW Incineration,EfW Incineration,46.17,Thornton/Drax/Eggborough,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,46.17
Ardley EfW,EfW Incineration,EfW Incineration,41.04,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,41.04
Greatmoor EfW,EfW Incineration,EfW Incineration,37.62,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,37.62
Twinwoods Heat & Power CHP,EfW Incineration,EfW Incineration,5.814,Sundon/East Claydon,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,5.814
Dunbar EfW (previously Oxwellmains EfW),EfW Incineration,EfW Incineration,43.776,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,43.776
Great Blakenham EfW,EfW Incineration,EfW Incineration,34.2,Bramford,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,34.2
Javelin Park EfW,EfW Incineration,EfW Incineration,24.795,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,24.795
Parc Adfer EfW,EfW Incineration,EfW Incineration,27.36,Deeside,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,27.36
EnviRecover,EfW Incineration,EfW Incineration,26.505,Feckenham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,26.505
Avonmouth Resource Recovery Centre (formerly Severn Road),EfW Incineration,EfW Incineration,58.14,Melksham,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,58.14
Fawley Waste to Energy Plant,EfW Incineration,EfW Incineration,14.706,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,14.706
Portsmouth ERF,EfW Incineration,EfW Incineration,23.94,Lovedean,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,23.94
Edmonton EcoPark EfW,EfW Incineration,EfW Incineration,94.05,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,94.05
Teesside EfW,EfW Incineration,EfW Incineration,32.832,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,32.832
Teesside EfW (extension),EfW Incineration,EfW Incineration,17.1,Stella West,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,17.1
SELCHP ERF,EfW Incineration,EfW Incineration,59.85,London,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,59.85
Millerhill EfW (resubmission),EfW Incineration,EfW Incineration,21.375,Torness,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,21.375
Eastcroft EfW (Lines 1 & 2),EfW Incineration,EfW Incineration,15.39,Ratcliffe,0.0,1.0,1.0,0.36,PQ,0,0,0,1,0,15.39
Sutton Bridge Hydrogen,Hydrogen,Hydrogen,441.441,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,441.441
Baglan Bay Hydrogen,Hydrogen,Hydrogen,280.28,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,280.28
Severn Power Hydrogen,Hydrogen,Hydrogen,458.15,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,458.15
Blackburn Hydrogen,Hydrogen,Hydrogen,32.34,Penwortham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,32.34
Damhead Creek Hydrogen,Hydrogen,Hydrogen,433.895,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,433.895
Rye House Hydrogen,Hydrogen,Hydrogen,385.385,Pelham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,385.385
Shoreham Hydrogen,Hydrogen,Hydrogen,226.38,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,226.38
Castleford Hydrogen,Hydrogen,Hydrogen,30.184,Thornton/Drax/Eggborough,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,30.184
Sandbach Hydrogen,Hydrogen,Hydrogen,30.184,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,30.184
Thornhill Hydrogen,Hydrogen,Hydrogen,26.95,Th. Marsh/Stocksbridge,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,26.95
South Humber Bank Hydrogen,Hydrogen,Hydrogen,735.735,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,735.735
Langage Hydrogen,Hydrogen,Hydrogen,487.795,S.W.Penisula,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,487.795
Corby Hydrogen,Hydrogen,Hydrogen,219.373,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,219.373
Carrington Hydrogen,Hydrogen,Hydrogen,490.49,Daines,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,490.49
Fellside CHP* Hydrogen,Hydrogen,Hydrogen,83.545,Harker,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,83.545
Rocksavage Hydrogen,Hydrogen,Hydrogen,436.59,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,436.59
Coryton Hydrogen,Hydrogen,Hydrogen,431.2,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,431.2
Spalding Hydrogen,Hydrogen,Hydrogen,512.05,Walpole,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,512.05
Marchwood Hydrogen,Hydrogen,Hydrogen,484.022,Lovedean,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,484.022
Didcot B Hydrogen,Hydrogen,Hydrogen,781.55,Bramley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,781.55
Great Yarmouth Hydrogen,Hydrogen,Hydrogen,226.38,Bramford,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,226.38
Little Barford Hydrogen,Hydrogen,Hydrogen,389.697,Sundon/East Claydon,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,389.697
Pembroke Hydrogen,Hydrogen,Hydrogen,1185.261,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,1185.261
Staythorpe C Hydrogen,Hydrogen,Hydrogen,955.108,Ratcliffe,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,955.108
Seabank Hydrogen,Hydrogen,Hydrogen,665.126,Melksham,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,665.126
Peterhead Hydrogen,Hydrogen,Hydrogen,636.02,Peterhead,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,636.02
Keadby Hydrogen,Hydrogen,Hydrogen,396.165,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,396.165
Medway Hydrogen,Hydrogen,Hydrogen,406.945,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,406.945
Saltend* Hydrogen,Hydrogen,Hydrogen,646.8,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,646.8
Cottam Development Centre Hydrogen,Hydrogen,Hydrogen,239.855,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,239.855
Enfield Hydrogen,Hydrogen,Hydrogen,219.912,London,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,219.912
Grain CHP* Hydrogen,Hydrogen,Hydrogen,817.663,Kemsley,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,817.663
VPI Immingham* Hydrogen,Hydrogen,Hydrogen,674.828,Keadby,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,674.828
Connahs Quay Hydrogen,Hydrogen,Hydrogen,743.82,Deeside,80.0,1.0,1.0,1.0,PQ,0,0,0,1,0,743.82
Unmet Load Beauly,Unmet Load,Unmet Load,999999999.0,Beauly,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Peterhead,Unmet Load,Unmet Load,999999999.0,Peterhead,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Errochty,Unmet Load,Unmet Load,999999999.0,Errochty,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Denny/Bonnybridge,Unmet Load,Unmet Load,999999999.0,Denny/Bonnybridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Neilston,Unmet Load,Unmet Load,999999999.0,Neilston,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Strathaven,Unmet Load,Unmet Load,999999999.0,Strathaven,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Torness,Unmet Load,Unmet Load,999999999.0,Torness,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Eccles,Unmet Load,Unmet Load,999999999.0,Eccles,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Harker,Unmet Load,Unmet Load,999999999.0,Harker,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Stella West,Unmet Load,Unmet Load,999999999.0,Stella West,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Penwortham,Unmet Load,Unmet Load,999999999.0,Penwortham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Deeside,Unmet Load,Unmet Load,999999999.0,Deeside,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Daines,Unmet Load,Unmet Load,999999999.0,Daines,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Th. Marsh/Stocksbridge,Unmet Load,Unmet Load,999999999.0,Th. Marsh/Stocksbridge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Thornton/Drax/Eggborough,Unmet Load,Unmet Load,999999999.0,Thornton/Drax/Eggborough,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Keadby,Unmet Load,Unmet Load,999999999.0,Keadby,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Ratcliffe,Unmet Load,Unmet Load,999999999.0,Ratcliffe,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Feckenham,Unmet Load,Unmet Load,999999999.0,Feckenham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Walpole,Unmet Load,Unmet Load,999999999.0,Walpole,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramford,Unmet Load,Unmet Load,999999999.0,Bramford,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Pelham,Unmet Load,Unmet Load,999999999.0,Pelham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sundon/East Claydon,Unmet Load,Unmet Load,999999999.0,Sundon/East Claydon,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Melksham,Unmet Load,Unmet Load,999999999.0,Melksham,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Bramley,Unmet Load,Unmet Load,999999999.0,Bramley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load London,Unmet Load,Unmet Load,999999999.0,London,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Kemsley,Unmet Load,Unmet Load,999999999.0,Kemsley,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Sellindge,Unmet Load,Unmet Load,999999999.0,Sellindge,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load Lovedean,Unmet Load,Unmet Load,999999999.0,Lovedean,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
Unmet Load S.W.Penisula,Unmet Load,Unmet Load,999999999.0,S.W.Penisula,999999999.0,1.0,1.0,1.0,PQ,0,0,0,1,0,999999999.0
